bucket	static	name	file	line
engine	true	gear_excise_object	reference/src/obj-gear.c	478
engine	true	init_ignore	reference/src/obj-ignore.c	117
engine	true	cleanup_ignore	reference/src/obj-ignore.c	131
engine	true	rune_add_autoinscription	reference/src/obj-ignore.c	172
engine	true	element_info_collect	reference/src/obj-info.c	94
engine	true	o_calculate_melee_crits	reference/src/obj-info.c	561
engine	true	o_calculate_missile_crits	reference/src/obj-info.c	723
engine	true	rune_index	reference/src/obj-knowledge.c	198
engine	true	cleanup_rune	reference/src/obj-knowledge.c	214
engine	true	object_list_needs_update	reference/src/obj-list.c	105
engine	true	object_list_should_ignore_object	reference/src/obj-list.c	136
engine	true	object_list_distance_compare	reference/src/obj-list.c	257
engine	true	cleanup_obj_make	reference/src/obj-make.c	212
engine	true	write_pile	reference/src/obj-pile.c	58
engine	true	pile_integrity_fail	reference/src/obj-pile.c	98
engine	true	pile_check_integrity	reference/src/obj-pile.c	124
engine	true	floor_carry_fail	reference/src/obj-pile.c	992
engine	true	log_obj	reference/src/obj-power.c	142
engine	true	artifact_set_data_free	reference/src/obj-randart.c	3024
engine	true	parse_option	reference/src/option.c	45
engine	true	option_is_cheat	reference/src/option.c	145
engine	true	findhook	reference/src/parser.c	104
engine	true	parser_freeold	reference/src/parser.c	114
engine	true	parse_type	reference/src/parser.c	377
engine	true	clean_specs	reference/src/parser.c	398
engine	true	parser_getval	reference/src/parser.c	544
engine	true	do_birth_reset	reference/src/player-birth.c	1034
engine	true	convert_turn_penalty	reference/src/player-path.c	125
engine	true	compute_unlocked_penalty	reference/src/player-path.c	161
engine	true	initialize_patched_distances	reference/src/player-path.c	604
engine	true	release_patched_distances	reference/src/player-path.c	631
engine	true	clear_patched_distances	reference/src/player-path.c	649
engine	true	initialize_patch	reference/src/player-path.c	666
engine	true	has_patched_distance	reference/src/player-path.c	698
engine	true	get_patched_distance	reference/src/player-path.c	712
engine	true	set_patched_distance	reference/src/player-path.c	731
engine	true	patched_distances_to_path	reference/src/player-path.c	750
engine	true	parse_quest_name	reference/src/player-quest.c	36
engine	true	parse_quest_level	reference/src/player-quest.c	48
engine	true	parse_quest_race	reference/src/player-quest.c	56
engine	true	parse_quest_number	reference/src/player-quest.c	68
engine	true	run_parse_quest	reference/src/player-quest.c	86
engine	true	cleanup_quest	reference/src/player-quest.c	121
engine	true	fail_adjust	reference/src/player-spell.c	364
engine	true	parse_player_timed_name	reference/src/player-timed.c	90
engine	true	parse_player_timed_desc	reference/src/player-timed.c	113
engine	true	parse_player_timed_end_message	reference/src/player-timed.c	126
engine	true	parse_player_timed_increase_message	reference/src/player-timed.c	139
engine	true	parse_player_timed_decrease_message	reference/src/player-timed.c	153
engine	true	parse_player_timed_message_type	reference/src/player-timed.c	167
engine	true	parse_player_timed_fail	reference/src/player-timed.c	181
engine	true	parse_player_timed_brand	reference/src/player-timed.c	361
engine	true	parse_player_timed_slay	reference/src/player-timed.c	384
engine	true	parse_player_timed_on_begin_effect	reference/src/player-timed.c	427
engine	true	parse_player_timed_on_end_effect	reference/src/player-timed.c	450
engine	true	parse_player_timed_effect_yx	reference/src/player-timed.c	473
engine	true	parse_player_timed_effect_dice	reference/src/player-timed.c	487
engine	true	parse_player_timed_effect_expr	reference/src/player-timed.c	513
engine	true	parse_player_timed_effect_msg	reference/src/player-timed.c	550
engine	true	parse_player_timed_effect_flags	reference/src/player-timed.c	563
engine	true	parse_player_timed_effect_lower_bound	reference/src/player-timed.c	591
engine	true	init_parse_player_timed	reference/src/player-timed.c	614
engine	true	run_parse_player_timed	reference/src/player-timed.c	650
engine	true	finish_parse_player_timed	reference/src/player-timed.c	655
engine	true	cleanup_player_timed	reference/src/player-timed.c	665
engine	true	init_player	reference/src/player.c	476
engine	true	cleanup_player	reference/src/player.c	497
engine	true	project_feature_handler_LIGHT_WEAK	reference/src/project-feat.c	49
engine	true	project_feature_handler_DARK_WEAK	reference/src/project-feat.c	69
engine	true	project_feature_handler_KILL_WALL	reference/src/project-feat.c	89
engine	true	project_feature_handler_KILL_DOOR	reference/src/project-feat.c	188
engine	true	project_feature_handler_KILL_TRAP	reference/src/project-feat.c	216
engine	true	project_feature_handler_MAKE_DOOR	reference/src/project-feat.c	252
engine	true	project_feature_handler_MAKE_TRAP	reference/src/project-feat.c	278
engine	true	project_feature_handler_ACID	reference/src/project-feat.c	294
engine	true	project_feature_handler_ELEC	reference/src/project-feat.c	303
engine	true	project_feature_handler_FIRE	reference/src/project-feat.c	312
engine	true	project_feature_handler_COLD	reference/src/project-feat.c	342
engine	true	project_feature_handler_POIS	reference/src/project-feat.c	368
engine	true	project_feature_handler_LIGHT	reference/src/project-feat.c	378
engine	true	project_feature_handler_DARK	reference/src/project-feat.c	384
engine	true	project_feature_handler_SOUND	reference/src/project-feat.c	389
engine	true	project_feature_handler_SHARD	reference/src/project-feat.c	398
engine	true	project_feature_handler_NEXUS	reference/src/project-feat.c	407
engine	true	project_feature_handler_NETHER	reference/src/project-feat.c	416
engine	true	project_feature_handler_CHAOS	reference/src/project-feat.c	425
engine	true	project_feature_handler_DISEN	reference/src/project-feat.c	434
engine	true	project_feature_handler_WATER	reference/src/project-feat.c	443
engine	true	project_feature_handler_ICE	reference/src/project-feat.c	452
engine	true	project_feature_handler_GRAVITY	reference/src/project-feat.c	478
engine	true	project_feature_handler_INERTIA	reference/src/project-feat.c	487
engine	true	project_feature_handler_FORCE	reference/src/project-feat.c	496
engine	true	project_feature_handler_TIME	reference/src/project-feat.c	505
engine	true	project_feature_handler_PLASMA	reference/src/project-feat.c	514
engine	true	project_feature_handler_METEOR	reference/src/project-feat.c	536
engine	true	project_feature_handler_MISSILE	reference/src/project-feat.c	545
engine	true	project_feature_handler_MANA	reference/src/project-feat.c	554
engine	true	project_feature_handler_HOLY_ORB	reference/src/project-feat.c	563
engine	true	project_feature_handler_ARROW	reference/src/project-feat.c	572
engine	true	project_feature_handler_AWAY_UNDEAD	reference/src/project-feat.c	581
engine	true	project_feature_handler_AWAY_EVIL	reference/src/project-feat.c	585
engine	true	project_feature_handler_AWAY_SPIRIT	reference/src/project-feat.c	589
engine	true	project_feature_handler_AWAY_ALL	reference/src/project-feat.c	593
engine	true	project_feature_handler_TURN_UNDEAD	reference/src/project-feat.c	597
engine	true	project_feature_handler_TURN_EVIL	reference/src/project-feat.c	601
engine	true	project_feature_handler_TURN_LIVING	reference/src/project-feat.c	605
engine	true	project_feature_handler_TURN_ALL	reference/src/project-feat.c	609
engine	true	project_feature_handler_DISP_UNDEAD	reference/src/project-feat.c	613
engine	true	project_feature_handler_DISP_EVIL	reference/src/project-feat.c	617
engine	true	project_feature_handler_DISP_ALL	reference/src/project-feat.c	621
engine	true	project_feature_handler_SLEEP_UNDEAD	reference/src/project-feat.c	625
engine	true	project_feature_handler_SLEEP_EVIL	reference/src/project-feat.c	629
engine	true	project_feature_handler_SLEEP_ALL	reference/src/project-feat.c	633
engine	true	project_feature_handler_MON_CLONE	reference/src/project-feat.c	637
engine	true	project_feature_handler_MON_POLY	reference/src/project-feat.c	641
engine	true	project_feature_handler_MON_HEAL	reference/src/project-feat.c	645
engine	true	project_feature_handler_MON_SPEED	reference/src/project-feat.c	649
engine	true	project_feature_handler_MON_SLOW	reference/src/project-feat.c	653
engine	true	project_feature_handler_MON_CONF	reference/src/project-feat.c	657
engine	true	project_feature_handler_MON_HOLD	reference/src/project-feat.c	661
engine	true	project_feature_handler_MON_STUN	reference/src/project-feat.c	665
engine	true	project_feature_handler_MON_DRAIN	reference/src/project-feat.c	669
engine	true	project_feature_handler_MON_CRUSH	reference/src/project-feat.c	673
engine	true	project_monster_handler_ACID	reference/src/project-mon.c	499
engine	true	project_monster_handler_ELEC	reference/src/project-mon.c	505
engine	true	project_monster_handler_FIRE	reference/src/project-mon.c	511
engine	true	project_monster_handler_COLD	reference/src/project-mon.c	517
engine	true	project_monster_handler_POIS	reference/src/project-mon.c	523
engine	true	project_monster_handler_LIGHT	reference/src/project-mon.c	529
engine	true	project_monster_handler_DARK	reference/src/project-mon.c	549
engine	true	project_monster_handler_SOUND	reference/src/project-mon.c	555
engine	true	project_monster_handler_SHARD	reference/src/project-mon.c	565
engine	true	project_monster_handler_NEXUS	reference/src/project-mon.c	571
engine	true	project_monster_handler_NETHER	reference/src/project-mon.c	585
engine	true	project_monster_handler_CHAOS	reference/src/project-mon.c	623
engine	true	project_monster_handler_DISEN	reference/src/project-mon.c	638
engine	true	project_monster_handler_WATER	reference/src/project-mon.c	651
engine	true	project_monster_handler_ICE	reference/src/project-mon.c	658
engine	true	project_monster_handler_GRAVITY	reference/src/project-mon.c	668
engine	true	project_monster_handler_INERTIA	reference/src/project-mon.c	682
engine	true	project_monster_handler_FORCE	reference/src/project-mon.c	688
engine	true	project_monster_handler_TIME	reference/src/project-mon.c	708
engine	true	project_monster_handler_PLASMA	reference/src/project-mon.c	714
engine	true	project_monster_handler_METEOR	reference/src/project-mon.c	719
engine	true	project_monster_handler_MISSILE	reference/src/project-mon.c	723
engine	true	project_monster_handler_MANA	reference/src/project-mon.c	727
engine	true	project_monster_handler_HOLY_ORB	reference/src/project-mon.c	732
engine	true	project_monster_handler_ARROW	reference/src/project-mon.c	737
engine	true	project_monster_handler_LIGHT_WEAK	reference/src/project-mon.c	742
engine	true	project_monster_handler_DARK_WEAK	reference/src/project-mon.c	747
engine	true	project_monster_handler_KILL_WALL	reference/src/project-mon.c	754
engine	true	project_monster_handler_KILL_DOOR	reference/src/project-mon.c	759
engine	true	project_monster_handler_KILL_TRAP	reference/src/project-mon.c	765
engine	true	project_monster_handler_MAKE_DOOR	reference/src/project-mon.c	771
engine	true	project_monster_handler_MAKE_TRAP	reference/src/project-mon.c	777
engine	true	project_monster_handler_AWAY_UNDEAD	reference/src/project-mon.c	784
engine	true	project_monster_handler_AWAY_EVIL	reference/src/project-mon.c	790
engine	true	project_monster_handler_AWAY_SPIRIT	reference/src/project-mon.c	796
engine	true	project_monster_handler_AWAY_ALL	reference/src/project-mon.c	802
engine	true	project_monster_handler_TURN_UNDEAD	reference/src/project-mon.c	813
engine	true	project_monster_handler_TURN_EVIL	reference/src/project-mon.c	819
engine	true	project_monster_handler_TURN_LIVING	reference/src/project-mon.c	825
engine	true	project_monster_handler_TURN_ALL	reference/src/project-mon.c	844
engine	true	project_monster_handler_DISP_UNDEAD	reference/src/project-mon.c	851
engine	true	project_monster_handler_DISP_EVIL	reference/src/project-mon.c	857
engine	true	project_monster_handler_DISP_ALL	reference/src/project-mon.c	863
engine	true	project_monster_handler_SLEEP_UNDEAD	reference/src/project-mon.c	870
engine	true	project_monster_handler_SLEEP_EVIL	reference/src/project-mon.c	876
engine	true	project_monster_handler_SLEEP_ALL	reference/src/project-mon.c	882
engine	true	project_monster_handler_MON_CLONE	reference/src/project-mon.c	888
engine	true	project_monster_handler_MON_POLY	reference/src/project-mon.c	906
engine	true	project_monster_handler_MON_HEAL	reference/src/project-mon.c	919
engine	true	project_monster_handler_MON_SPEED	reference/src/project-mon.c	940
engine	true	project_monster_handler_MON_SLOW	reference/src/project-mon.c	947
engine	true	project_monster_handler_MON_CONF	reference/src/project-mon.c	957
engine	true	project_monster_handler_MON_HOLD	reference/src/project-mon.c	967
engine	true	project_monster_handler_MON_STUN	reference/src/project-mon.c	977
engine	true	project_monster_handler_MON_DRAIN	reference/src/project-mon.c	987
engine	true	project_monster_handler_MON_CRUSH	reference/src/project-mon.c	1001
engine	true	project_object_handler_ACID	reference/src/project-obj.c	213
engine	true	project_object_handler_ELEC	reference/src/project-obj.c	219
engine	true	project_object_handler_FIRE	reference/src/project-obj.c	225
engine	true	project_object_handler_COLD	reference/src/project-obj.c	231
engine	true	project_object_handler_POIS	reference/src/project-obj.c	236
engine	true	project_object_handler_LIGHT	reference/src/project-obj.c	240
engine	true	project_object_handler_DARK	reference/src/project-obj.c	244
engine	true	project_object_handler_SOUND	reference/src/project-obj.c	249
engine	true	project_object_handler_SHARD	reference/src/project-obj.c	255
engine	true	project_object_handler_NEXUS	reference/src/project-obj.c	260
engine	true	project_object_handler_NETHER	reference/src/project-obj.c	264
engine	true	project_object_handler_CHAOS	reference/src/project-obj.c	268
engine	true	project_object_handler_DISEN	reference/src/project-obj.c	272
engine	true	project_object_handler_WATER	reference/src/project-obj.c	276
engine	true	project_object_handler_ICE	reference/src/project-obj.c	281
engine	true	project_object_handler_GRAVITY	reference/src/project-obj.c	286
engine	true	project_object_handler_INERTIA	reference/src/project-obj.c	290
engine	true	project_object_handler_FORCE	reference/src/project-obj.c	295
engine	true	project_object_handler_TIME	reference/src/project-obj.c	300
engine	true	project_object_handler_PLASMA	reference/src/project-obj.c	305
engine	true	project_object_handler_METEOR	reference/src/project-obj.c	312
engine	true	project_object_handler_MISSILE	reference/src/project-obj.c	318
engine	true	project_object_handler_MANA	reference/src/project-obj.c	323
engine	true	project_object_handler_HOLY_ORB	reference/src/project-obj.c	330
engine	true	project_object_handler_ARROW	reference/src/project-obj.c	334
engine	true	project_object_handler_LIGHT_WEAK	reference/src/project-obj.c	338
engine	true	project_object_handler_DARK_WEAK	reference/src/project-obj.c	342
engine	true	project_object_handler_KILL_WALL	reference/src/project-obj.c	346
engine	true	project_object_handler_KILL_DOOR	reference/src/project-obj.c	350
engine	true	project_object_handler_MAKE_DOOR	reference/src/project-obj.c	372
engine	true	project_object_handler_MAKE_TRAP	reference/src/project-obj.c	376
engine	true	project_object_handler_AWAY_UNDEAD	reference/src/project-obj.c	380
engine	true	project_object_handler_AWAY_EVIL	reference/src/project-obj.c	384
engine	true	project_object_handler_AWAY_SPIRIT	reference/src/project-obj.c	388
engine	true	project_object_handler_AWAY_ALL	reference/src/project-obj.c	392
engine	true	project_object_handler_TURN_UNDEAD	reference/src/project-obj.c	396
engine	true	project_object_handler_TURN_EVIL	reference/src/project-obj.c	400
engine	true	project_object_handler_TURN_LIVING	reference/src/project-obj.c	404
engine	true	project_object_handler_TURN_ALL	reference/src/project-obj.c	408
engine	true	project_object_handler_DISP_UNDEAD	reference/src/project-obj.c	412
engine	true	project_object_handler_DISP_EVIL	reference/src/project-obj.c	416
engine	true	project_object_handler_DISP_ALL	reference/src/project-obj.c	420
engine	true	project_object_handler_SLEEP_UNDEAD	reference/src/project-obj.c	424
engine	true	project_object_handler_SLEEP_EVIL	reference/src/project-obj.c	428
engine	true	project_object_handler_SLEEP_ALL	reference/src/project-obj.c	432
engine	true	project_object_handler_MON_CLONE	reference/src/project-obj.c	436
engine	true	project_object_handler_MON_POLY	reference/src/project-obj.c	440
engine	true	project_object_handler_MON_HEAL	reference/src/project-obj.c	444
engine	true	project_object_handler_MON_SPEED	reference/src/project-obj.c	448
engine	true	project_object_handler_MON_SLOW	reference/src/project-obj.c	452
engine	true	project_object_handler_MON_CONF	reference/src/project-obj.c	456
engine	true	project_object_handler_MON_HOLD	reference/src/project-obj.c	460
engine	true	project_object_handler_MON_STUN	reference/src/project-obj.c	464
engine	true	project_object_handler_MON_DRAIN	reference/src/project-obj.c	468
engine	true	project_object_handler_MON_CRUSH	reference/src/project-obj.c	472
engine	true	project_player_handler_ACID	reference/src/project-player.c	147
engine	true	project_player_handler_ELEC	reference/src/project-player.c	154
engine	true	project_player_handler_FIRE	reference/src/project-player.c	161
engine	true	project_player_handler_COLD	reference/src/project-player.c	191
engine	true	project_player_handler_POIS	reference/src/project-player.c	216
engine	true	project_player_handler_LIGHT	reference/src/project-player.c	246
engine	true	project_player_handler_DARK	reference/src/project-player.c	268
engine	true	project_player_handler_SOUND	reference/src/project-player.c	308
engine	true	project_player_handler_SHARD	reference/src/project-player.c	337
engine	true	project_player_handler_NEXUS	reference/src/project-player.c	350
engine	true	project_player_handler_NETHER	reference/src/project-player.c	387
engine	true	project_player_handler_CHAOS	reference/src/project-player.c	420
engine	true	project_player_handler_DISEN	reference/src/project-player.c	446
engine	true	project_player_handler_WATER	reference/src/project-player.c	458
engine	true	project_player_handler_ICE	reference/src/project-player.c	470
engine	true	project_player_handler_GRAVITY	reference/src/project-player.c	489
engine	true	project_player_handler_INERTIA	reference/src/project-player.c	515
engine	true	project_player_handler_FORCE	reference/src/project-player.c	523
engine	true	project_player_handler_TIME	reference/src/project-player.c	542
engine	true	project_player_handler_PLASMA	reference/src/project-player.c	563
engine	true	project_player_handler_METEOR	reference/src/project-player.c	577
engine	true	project_player_handler_MISSILE	reference/src/project-player.c	582
engine	true	project_player_handler_MANA	reference/src/project-player.c	587
engine	true	project_player_handler_HOLY_ORB	reference/src/project-player.c	592
engine	true	project_player_handler_ARROW	reference/src/project-player.c	597
engine	true	project_player_handler_LIGHT_WEAK	reference/src/project-player.c	602
engine	true	project_player_handler_KILL_WALL	reference/src/project-player.c	621
engine	true	project_player_handler_KILL_DOOR	reference/src/project-player.c	626
engine	true	project_player_handler_KILL_TRAP	reference/src/project-player.c	631
engine	true	project_player_handler_MAKE_DOOR	reference/src/project-player.c	636
engine	true	project_player_handler_MAKE_TRAP	reference/src/project-player.c	641
engine	true	project_player_handler_AWAY_UNDEAD	reference/src/project-player.c	646
engine	true	project_player_handler_AWAY_EVIL	reference/src/project-player.c	651
engine	true	project_player_handler_AWAY_SPIRIT	reference/src/project-player.c	656
engine	true	project_player_handler_AWAY_ALL	reference/src/project-player.c	661
engine	true	project_player_handler_TURN_UNDEAD	reference/src/project-player.c	666
engine	true	project_player_handler_TURN_EVIL	reference/src/project-player.c	671
engine	true	project_player_handler_TURN_LIVING	reference/src/project-player.c	676
engine	true	project_player_handler_TURN_ALL	reference/src/project-player.c	681
engine	true	project_player_handler_DISP_UNDEAD	reference/src/project-player.c	686
engine	true	project_player_handler_DISP_EVIL	reference/src/project-player.c	691
engine	true	project_player_handler_DISP_ALL	reference/src/project-player.c	696
engine	true	project_player_handler_SLEEP_UNDEAD	reference/src/project-player.c	701
engine	true	project_player_handler_SLEEP_EVIL	reference/src/project-player.c	706
engine	true	project_player_handler_SLEEP_ALL	reference/src/project-player.c	711
engine	true	project_player_handler_MON_CLONE	reference/src/project-player.c	716
engine	true	project_player_handler_MON_POLY	reference/src/project-player.c	721
engine	true	project_player_handler_MON_HEAL	reference/src/project-player.c	726
engine	true	project_player_handler_MON_SPEED	reference/src/project-player.c	731
engine	true	project_player_handler_MON_SLOW	reference/src/project-player.c	736
engine	true	project_player_handler_MON_CONF	reference/src/project-player.c	741
engine	true	project_player_handler_MON_HOLD	reference/src/project-player.c	746
engine	true	project_player_handler_MON_STUN	reference/src/project-player.c	751
engine	true	project_player_handler_MON_DRAIN	reference/src/project-player.c	756
engine	true	project_player_handler_MON_CRUSH	reference/src/project-player.c	761
engine	true	wr_trap	reference/src/save.c	261
engine	true	wr_gear_aux	reference/src/save.c	715
engine	true	wr_dungeon_aux	reference/src/save.c	774
engine	true	wr_objects_aux	reference/src/save.c	873
engine	true	wr_monsters_aux	reference/src/save.c	915
engine	true	wr_traps_aux	reference/src/save.c	933
engine	true	check_header	reference/src/savefile.c	460
engine	true	next_blockheader	reference/src/savefile.c	474
engine	true	find_loader	reference/src/savefile.c	506
engine	true	load_block	reference/src/savefile.c	525
engine	true	skip_block	reference/src/savefile.c	546
engine	true	try_load	reference/src/savefile.c	554
engine	true	get_desc	reference/src/savefile.c	590
engine	true	open_audio_sdl	reference/src/snd-sdl.c	65
engine	true	load_sample_sdl	reference/src/snd-sdl.c	122
engine	true	load_sound_sdl	reference/src/snd-sdl.c	153
engine	true	play_sound_sdl	reference/src/snd-sdl.c	177
engine	true	unload_sound_sdl	reference/src/snd-sdl.c	204
engine	true	close_audio_sdl	reference/src/snd-sdl.c	237
engine	true	supported_files_sdl	reference/src/snd-sdl.c	251
engine	true	cleanup_stores	reference/src/store.c	89
engine	true	parse_store	reference/src/store.c	132
engine	true	parse_slots	reference/src/store.c	149
engine	true	parse_turnover	reference/src/store.c	156
engine	true	parse_normal	reference/src/store.c	162
engine	true	parse_owner	reference/src/store.c	236
engine	true	parse_buy	reference/src/store.c	254
engine	true	parse_buy_flag	reference/src/store.c	268
engine	true	run_parse_stores	reference/src/store.c	310
engine	true	finish_parse_stores	reference/src/store.c	314
ui	true	use_context_menu_birth	reference/src/ui-birth.c	410
ui	true	init_birth_menu	reference/src/ui-birth.c	496
ui	true	free_birth_menu	reference/src/ui-birth.c	592
ui	true	free_birth_menus	reference/src/ui-birth.c	602
ui	true	clear_question	reference/src/ui-birth.c	613
ui	true	point_based_stats	reference/src/ui-birth.c	1021
ui	true	point_based_misc	reference/src/ui-birth.c	1032
ui	true	point_based_points	reference/src/ui-birth.c	1044
ui	true	point_based_stop	reference/src/ui-birth.c	1099
ui	true	get_name_command	reference/src/ui-birth.c	1271
ui	true	get_screen_loc	reference/src/ui-birth.c	1304
ui	true	ui_enter_birthscreen	reference/src/ui-birth.c	1765
ui	true	ui_leave_birthscreen	reference/src/ui-birth.c	1774
ui	true	write_html_escape_char	reference/src/ui-command.c	239
ui	true	screenshot_term_query	reference/src/ui-command.c	269
ui	true	do_cmd_save_screen_html	reference/src/ui-command.c	488
ui	true	context_menu_player_display_floor	reference/src/ui-context.c	217
ui	true	show_command_list	reference/src/ui-context.c	904
ui	true	cmd_sub_entry	reference/src/ui-context.c	1127
ui	true	cmd_menu	reference/src/ui-context.c	1159
ui	true	cmd_list_action	reference/src/ui-context.c	1244
ui	true	cmd_list_entry	reference/src/ui-context.c	1252
ui	true	get_curse_action	reference/src/ui-curse.c	54
ui	true	death_messages	reference/src/ui-death.c	283
ui	true	death_scores	reference/src/ui-death.c	293
ui	true	death_examine	reference/src/ui-death.c	303
ui	true	death_spoilers	reference/src/ui-death.c	339
ui	true	prt_title	reference/src/ui-display.c	195
ui	true	prt_str	reference/src/ui-display.c	548
ui	true	prt_dex	reference/src/ui-display.c	549
ui	true	prt_wis	reference/src/ui-display.c	550
ui	true	prt_int	reference/src/ui-display.c	551
ui	true	prt_con	reference/src/ui-display.c	552
ui	true	prt_race	reference/src/ui-display.c	553
ui	true	prt_race_class_short	reference/src/ui-display.c	561
ui	true	prt_class	reference/src/ui-display.c	576
ui	true	prt_level_short	reference/src/ui-display.c	587
ui	true	prt_stat_short	reference/src/ui-display.c	604
ui	true	prt_exp_short	reference/src/ui-display.c	631
ui	true	prt_ac_short	reference/src/ui-display.c	657
ui	true	prt_gold_short	reference/src/ui-display.c	668
ui	true	prt_hp_short	reference/src/ui-display.c	678
ui	true	prt_sp_short	reference/src/ui-display.c	697
ui	true	prt_health_short	reference/src/ui-display.c	722
ui	true	prt_speed_short	reference/src/ui-display.c	731
ui	true	prt_depth_short	reference/src/ui-display.c	744
ui	true	prt_title_short	reference/src/ui-display.c	753
ui	true	update_topbar	reference/src/ui-display.c	765
ui	true	hp_colour_change	reference/src/ui-display.c	897
ui	true	longest_terrain_name	reference/src/ui-display.c	1165
ui	true	update_statusline	reference/src/ui-display.c	1316
ui	true	trace_map_updates	reference/src/ui-display.c	1334
ui	true	update_maps	reference/src/ui-display.c	1347
ui	true	bolt_pict	reference/src/ui-display.c	1524
ui	true	display_explosion	reference/src/ui-display.c	1559
ui	true	display_bolt	reference/src/ui-display.c	1645
ui	true	display_missile	reference/src/ui-display.c	1696
ui	true	update_inven_subwindow	reference/src/ui-display.c	1732
ui	true	update_equip_subwindow	reference/src/ui-display.c	1752
ui	true	update_itemlist_subwindow	reference/src/ui-display.c	1810
ui	true	update_monlist_subwindow	reference/src/ui-display.c	1827
ui	true	update_monster_subwindow	reference/src/ui-display.c	1845
ui	true	update_object_subwindow	reference/src/ui-display.c	1866
ui	true	update_messages_subwindow	reference/src/ui-display.c	1886
ui	true	update_minimap_subwindow	reference/src/ui-display.c	1950
ui	true	update_player0_subwindow	reference/src/ui-display.c	1995
ui	true	update_player1_subwindow	reference/src/ui-display.c	2016
ui	true	update_topbar_subwindow	reference/src/ui-display.c	2034
ui	true	update_player_compact_subwindow	reference/src/ui-display.c	2059
ui	true	flush_subwindow	reference/src/ui-display.c	2114
ui	true	subwindow_flag_changed	reference/src/ui-display.c	2178
ui	true	subwindow_set_flags	reference/src/ui-display.c	2333
ui	true	init_angband_aux	reference/src/ui-display.c	2392
ui	true	splashscreen_note	reference/src/ui-display.c	2403
ui	true	show_splashscreen	reference/src/ui-display.c	2425
ui	true	repeated_command_display	reference/src/ui-display.c	2495
ui	true	new_level_display_update	reference/src/ui-display.c	2508
ui	true	check_panel	reference/src/ui-display.c	2576
ui	true	process_character_pref_files	reference/src/ui-display.c	2661
ui	true	ui_enter_init	reference/src/ui-display.c	2690
ui	true	ui_leave_init	reference/src/ui-display.c	2699
ui	true	ui_enter_world	reference/src/ui-display.c	2718
ui	true	ui_leave_world	reference/src/ui-display.c	2787
ui	true	ui_enter_game	reference/src/ui-display.c	2855
ui	true	ui_leave_game	reference/src/ui-display.c	2871
ui	true	effect_menu_new	reference/src/ui-effect.c	34
ui	true	effect_menu_select	reference/src/ui-effect.c	102
ui	true	effect_menu_destroy	reference/src/ui-effect.c	133
ui	true	simple_combine_init	reference/src/ui-entry-combiner.c	150
ui	true	dummy_combine_accum	reference/src/ui-entry-combiner.c	159
ui	true	dummy_combine_finish	reference/src/ui-entry-combiner.c	166
ui	true	add_combine_accum_help	reference/src/ui-entry-combiner.c	172
ui	true	add_combine_accum	reference/src/ui-entry-combiner.c	209
ui	true	add_vec	reference/src/ui-entry-combiner.c	217
ui	true	bitwise_or_combine_accum_help	reference/src/ui-entry-combiner.c	234
ui	true	bitwise_or_combine_accum	reference/src/ui-entry-combiner.c	254
ui	true	bitwise_or_vec	reference/src/ui-entry-combiner.c	262
ui	true	first_vec	reference/src/ui-entry-combiner.c	279
ui	true	largest_combine_accum_help	reference/src/ui-entry-combiner.c	292
ui	true	largest_combine_accum	reference/src/ui-entry-combiner.c	310
ui	true	largest_vec	reference/src/ui-entry-combiner.c	318
ui	true	last_combine_accum	reference/src/ui-entry-combiner.c	335
ui	true	last_vec	reference/src/ui-entry-combiner.c	343
ui	true	logical_combine_init	reference/src/ui-entry-combiner.c	356
ui	true	logical_or_combine_accum_help	reference/src/ui-entry-combiner.c	373
ui	true	logical_or_combine_accum	reference/src/ui-entry-combiner.c	393
ui	true	logical_or_vec	reference/src/ui-entry-combiner.c	401
ui	true	logical_or_with_cancel_combine_init	reference/src/ui-entry-combiner.c	424
ui	true	logical_or_with_cancel_combine_accum_help	reference/src/ui-entry-combiner.c	441
ui	true	logical_or_with_cancel_combine_accum	reference/src/ui-entry-combiner.c	463
ui	true	logical_or_with_cancel_combine_finish	reference/src/ui-entry-combiner.c	471
ui	true	logical_or_with_cancel_vec	reference/src/ui-entry-combiner.c	499
ui	true	resist_0_combine_init	reference/src/ui-entry-combiner.c	532
ui	true	resist_0_combine_accum_help	reference/src/ui-entry-combiner.c	571
ui	true	resist_0_combine_accum	reference/src/ui-entry-combiner.c	618
ui	true	resist_0_combine_finish	reference/src/ui-entry-combiner.c	628
ui	true	resist_0_vec	reference/src/ui-entry-combiner.c	661
ui	true	smallest_combine_accum_help	reference/src/ui-entry-combiner.c	703
ui	true	smallest_combine_accum	reference/src/ui-entry-combiner.c	721
ui	true	smallest_vec	reference/src/ui-entry-combiner.c	729
ui	true	safe_queue_chars	reference/src/ui-entry-renderers.c	447
ui	true	show_combined_generic	reference/src/ui-entry-renderers.c	527
ui	true	renderer_COMPACT_RESIST_RENDERER_WITH_COMBINED_AUX	reference/src/ui-entry-renderers.c	572
ui	true	valuewidth_COMPACT_RESIST_RENDERER_WITH_COMBINED_AUX	reference/src/ui-entry-renderers.c	689
ui	true	renderer_COMPACT_FLAG_RENDERER_WITH_COMBINED_AUX	reference/src/ui-entry-renderers.c	696
ui	true	valuewidth_COMPACT_FLAG_RENDERER_WITH_COMBINED_AUX	reference/src/ui-entry-renderers.c	779
